                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 3.0164,                  1.776,                 1.7668,                0.65384,                0.57029,                0.64002,                0.30146,                 2.7063,                 1.5385,                 1.7671,               0.009175,               0.009175,               0.009175
                     52,                  3.014,                 1.7675,                 1.7591,                0.63728,                 0.5786,                0.64535,                0.30727,                 2.6917,                 1.5312,                 1.7622,              0.0091585,              0.0091585,              0.0091585
                     53,                 2.9968,                 1.7469,                 1.7551,                0.63997,                0.58638,                0.64923,                0.31084,                 2.6573,                 1.5179,                  1.755,               0.009142,               0.009142,               0.009142
                     54,                  2.982,                  1.743,                 1.7517,                0.64774,                0.58056,                0.65213,                0.31187,                 2.6333,                 1.5097,                 1.7492,              0.0091255,              0.0091255,              0.0091255
                     55,                 2.9439,                 1.7269,                 1.7503,                 0.6671,                0.58721,                0.66215,                0.31692,                  2.625,                 1.5009,                 1.7481,               0.009109,               0.009109,               0.009109
                     56,                  2.975,                 1.7213,                 1.7438,                0.67442,                0.58285,                0.66166,                0.31966,                 2.6168,                 1.4937,                 1.7474,              0.0090925,              0.0090925,              0.0090925
                     57,                 2.9373,                 1.7133,                 1.7384,                0.68135,                0.59017,                0.66834,                0.32312,                  2.618,                   1.49,                  1.745,               0.009076,               0.009076,               0.009076
                     58,                  2.927,                 1.7167,                 1.7346,                0.69708,                0.58995,                0.66723,                0.32223,                 2.6143,                 1.4801,                 1.7389,              0.0090595,              0.0090595,              0.0090595
                     59,                 2.9323,                 1.7028,                 1.7416,                0.70449,                0.58974,                0.67102,                 0.3235,                 2.6053,                 1.4725,                 1.7361,               0.009043,               0.009043,               0.009043
                     60,                 2.9118,                 1.6886,                 1.7349,                 0.7027,                0.59466,                0.67056,                0.32528,                  2.593,                 1.4652,                 1.7348,              0.0090265,              0.0090265,              0.0090265
                     61,                 2.9036,                 1.6862,                 1.7283,                 0.6876,                0.59587,                0.67441,                0.32744,                 2.5831,                 1.4576,                 1.7324,                0.00901,                0.00901,                0.00901
                     62,                 2.8976,                   1.68,                 1.7202,                0.69267,                0.59736,                0.67395,                0.32925,                 2.5713,                 1.4538,                 1.7283,              0.0089935,              0.0089935,              0.0089935
                     63,                 2.8752,                 1.6703,                 1.7141,                0.69081,                0.60059,                0.67404,                0.32947,                 2.5619,                  1.449,                 1.7251,               0.008977,               0.008977,               0.008977
                     64,                 2.8873,                 1.6534,                 1.7139,                0.68829,                0.60892,                0.67888,                0.33022,                 2.5539,                 1.4409,                 1.7222,              0.0089605,              0.0089605,              0.0089605
                     65,                 2.8816,                 1.6595,                 1.7131,                0.69095,                0.60941,                0.68117,                0.33131,                 2.5464,                 1.4373,                 1.7197,               0.008944,               0.008944,               0.008944
                     66,                 2.8661,                 1.6506,                 1.7079,                0.68661,                0.60934,                0.68129,                0.33372,                 2.5435,                 1.4317,                 1.7178,              0.0089275,              0.0089275,              0.0089275
                     67,                   2.83,                 1.6366,                 1.7038,                0.69157,                0.61624,                0.68395,                0.33458,                 2.5363,                 1.4263,                  1.716,               0.008911,               0.008911,               0.008911
                     68,                 2.8426,                 1.6359,                    1.7,                 0.7093,                0.60343,                0.68628,                0.33549,                 2.5309,                 1.4199,                 1.7131,              0.0088945,              0.0088945,              0.0088945
                     69,                 2.8289,                 1.6246,                 1.7015,                0.70031,                0.61485,                0.69234,                0.33939,                 2.5244,                 1.4125,                 1.7112,               0.008878,               0.008878,               0.008878
                     70,                 2.8198,                 1.6226,                 1.6991,                0.70187,                0.62289,                0.69462,                0.33998,                 2.5186,                 1.4073,                 1.7095,              0.0088615,              0.0088615,              0.0088615
                     71,                 2.8389,                 1.6188,                 1.6893,                0.69664,                0.62018,                0.69631,                0.34211,                 2.5079,                 1.4024,                  1.706,               0.008845,               0.008845,               0.008845
                     72,                 2.8013,                 1.6072,                 1.6908,                0.69287,                0.62256,                0.69788,                 0.3429,                  2.503,                  1.399,                  1.703,              0.0088285,              0.0088285,              0.0088285
                     73,                 2.7604,                 1.5952,                 1.6817,                0.69564,                0.61831,                 0.7018,                0.34601,                 2.4964,                 1.3951,                 1.7004,               0.008812,               0.008812,               0.008812
                     74,                 2.7744,                 1.5931,                  1.681,                0.69646,                0.61826,                0.70304,                0.34683,                 2.4926,                 1.3902,                  1.699,              0.0087955,              0.0087955,              0.0087955
                     75,                 2.7597,                 1.5751,                 1.6737,                0.71009,                0.61343,                0.70397,                 0.3486,                 2.4841,                 1.3858,                 1.6968,               0.008779,               0.008779,               0.008779
                     76,                 2.7419,                 1.5839,                  1.677,                 0.7073,                0.60944,                 0.7037,                0.34987,                 2.4787,                 1.3825,                 1.6927,              0.0087625,              0.0087625,              0.0087625
                     77,                 2.7344,                 1.5668,                 1.6664,                0.70691,                0.61334,                0.70392,                0.35008,                 2.4758,                 1.3789,                 1.6912,               0.008746,               0.008746,               0.008746
                     78,                 2.7645,                 1.5598,                 1.6642,                0.71361,                0.61465,                0.70468,                0.35184,                 2.4728,                 1.3748,                 1.6891,              0.0087295,              0.0087295,              0.0087295
