                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                  2.486,                 1.4049,                 1.5883,                0.78797,                0.65234,                0.74467,                0.39003,                 2.3308,                 1.3074,                 1.6381,               0.005149,               0.005149,               0.005149
                    100,                 2.4387,                   1.39,                 1.5833,                0.78844,                0.65265,                0.74654,                0.39116,                 2.3254,                 1.3037,                 1.6361,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.4512,                 1.3973,                 1.5762,                0.78205,                 0.6534,                0.74652,                0.39336,                 2.3185,                 1.2996,                 1.6338,                0.00505,                0.00505,                0.00505
                    102,                 2.4173,                 1.3845,                 1.5745,                0.78972,                0.65519,                0.74804,                0.39271,                 2.3147,                 1.2957,                 1.6316,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.4345,                 1.3816,                 1.5766,                0.78975,                0.65742,                0.74909,                0.39611,                 2.3073,                 1.2914,                 1.6285,               0.004951,               0.004951,               0.004951
                    104,                 2.4257,                 1.3693,                 1.5673,                0.78995,                0.65868,                0.75148,                0.39587,                 2.3024,                 1.2872,                 1.6258,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.4093,                 1.3542,                 1.5664,                0.78838,                0.65965,                0.75299,                0.39733,                 2.3012,                 1.2822,                 1.6226,               0.004852,               0.004852,               0.004852
                    106,                 2.4068,                 1.3593,                 1.5679,                0.78676,                0.66245,                0.75447,                0.39859,                 2.2952,                 1.2781,                 1.6204,              0.0048025,              0.0048025,              0.0048025
                    107,                  2.386,                 1.3533,                 1.5648,                0.78484,                0.66507,                0.75554,                0.39835,                 2.2869,                 1.2749,                 1.6181,               0.004753,               0.004753,               0.004753
                    108,                 2.3943,                 1.3598,                 1.5609,                0.78747,                0.66542,                0.75706,                0.39981,                  2.282,                 1.2704,                 1.6156,              0.0047035,              0.0047035,              0.0047035
