                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 3.0098,                  1.802,                 1.7579,                0.64016,                0.56277,                0.62364,                0.29763,                 2.8396,                 1.5784,                 1.7899,              0.0076735,              0.0076735,              0.0076735
                     49,                  3.014,                 1.7896,                 1.7573,                0.62899,                 0.5743,                0.62411,                0.29997,                 2.8125,                 1.5643,                 1.7796,               0.007624,               0.007624,               0.007624
                     50,                 3.0358,                 1.7821,                 1.7524,                0.60654,                0.58339,                0.63086,                0.30107,                 2.7833,                 1.5558,                 1.7768,              0.0075745,              0.0075745,              0.0075745
                     51,                 3.0088,                 1.7797,                 1.7517,                0.64008,                0.55965,                0.63135,                0.30195,                 2.7633,                 1.5504,                 1.7714,               0.007525,               0.007525,               0.007525
                     52,                 2.9841,                   1.78,                 1.7441,                0.66351,                 0.5388,                0.63282,                0.30395,                 2.7427,                 1.5438,                 1.7665,              0.0074755,              0.0074755,              0.0074755
                     53,                 2.9833,                  1.757,                 1.7442,                0.64906,                0.56188,                0.63762,                0.30677,                 2.7411,                 1.5375,                 1.7672,               0.007426,               0.007426,               0.007426
                     54,                 2.9891,                 1.7469,                 1.7359,                 0.6572,                0.56293,                0.63655,                0.30837,                 2.7378,                 1.5309,                 1.7636,              0.0073765,              0.0073765,              0.0073765
                     55,                 2.9466,                  1.741,                 1.7343,                0.66005,                0.56884,                0.64606,                0.30965,                 2.7281,                 1.5199,                 1.7588,               0.007327,               0.007327,               0.007327
                     56,                 2.9667,                 1.7298,                 1.7299,                 0.6841,                0.56563,                0.65325,                0.31538,                 2.7095,                 1.5136,                 1.7555,              0.0072775,              0.0072775,              0.0072775
                     57,                 2.9044,                 1.7147,                 1.7245,                0.69966,                0.56978,                0.65856,                0.31698,                 2.7046,                 1.5072,                 1.7526,               0.007228,               0.007228,               0.007228
                     58,                 2.9066,                 1.7188,                 1.7208,                0.69661,                0.56691,                0.65708,                0.31837,                 2.7002,                 1.4997,                 1.7495,              0.0071785,              0.0071785,              0.0071785
                     59,                 2.9236,                 1.7097,                 1.7307,                0.71714,                0.55931,                0.66173,                0.32062,                 2.6888,                 1.4936,                 1.7476,               0.007129,               0.007129,               0.007129
                     60,                 2.8821,                 1.6929,                 1.7157,                0.72531,                0.56562,                0.66265,                0.32068,                 2.6768,                 1.4877,                 1.7442,              0.0070795,              0.0070795,              0.0070795
                     61,                 2.8602,                  1.688,                 1.7095,                0.70637,                0.56517,                0.66786,                0.32168,                 2.6597,                 1.4792,                 1.7415,                0.00703,                0.00703,                0.00703
                     62,                 2.8657,                  1.686,                 1.7091,                0.71198,                 0.5827,                0.67581,                 0.3246,                 2.6461,                  1.472,                 1.7369,              0.0069805,              0.0069805,              0.0069805
                     63,                 2.8424,                  1.679,                 1.7019,                0.72765,                0.57894,                0.67443,                0.32833,                 2.6392,                 1.4655,                 1.7363,               0.006931,               0.006931,               0.006931
                     64,                   2.85,                 1.6548,                 1.7011,                0.74527,                 0.5662,                0.67426,                0.33083,                 2.6343,                 1.4601,                 1.7348,              0.0068815,              0.0068815,              0.0068815
                     65,                  2.868,                 1.6617,                 1.7002,                0.74018,                 0.5736,                0.67599,                0.33242,                 2.6272,                  1.454,                 1.7323,               0.006832,               0.006832,               0.006832
                     66,                 2.8366,                 1.6407,                 1.6938,                0.71906,                0.57603,                0.67704,                0.33558,                   2.62,                 1.4473,                 1.7308,              0.0067825,              0.0067825,              0.0067825
                     67,                 2.8112,                 1.6404,                 1.6883,                  0.723,                 0.5892,                0.67993,                0.33521,                 2.6129,                  1.442,                 1.7286,               0.006733,               0.006733,               0.006733
                     68,                 2.7944,                 1.6247,                 1.6861,                0.72028,                0.58899,                0.68089,                 0.3361,                 2.6051,                 1.4352,                 1.7274,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.8153,                 1.6254,                 1.6892,                0.71864,                0.58813,                0.68177,                 0.3411,                 2.6009,                 1.4289,                 1.7254,               0.006634,               0.006634,               0.006634
                     70,                 2.7728,                 1.6266,                 1.6848,                0.72336,                0.58199,                0.68161,                 0.3418,                  2.593,                 1.4257,                 1.7221,              0.0065845,              0.0065845,              0.0065845
                     71,                 2.7785,                 1.6102,                 1.6751,                 0.7139,                0.59906,                0.68273,                0.34043,                 2.5858,                 1.4208,                 1.7197,               0.006535,               0.006535,               0.006535
                     72,                 2.7508,                 1.6061,                 1.6785,                0.71191,                0.59917,                0.68452,                0.34351,                 2.5788,                 1.4162,                 1.7174,              0.0064855,              0.0064855,              0.0064855
                     73,                 2.7296,                 1.5968,                  1.672,                0.72126,                 0.5945,                0.68594,                 0.3446,                 2.5699,                 1.4124,                 1.7155,               0.006436,               0.006436,               0.006436
                     74,                 2.7449,                  1.589,                 1.6695,                0.71288,                0.60851,                0.68569,                0.34684,                 2.5656,                 1.4073,                 1.7135,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.7159,                 1.5793,                 1.6617,                0.71339,                0.60744,                0.68655,                0.34804,                   2.56,                 1.4031,                 1.7115,               0.006337,               0.006337,               0.006337
                     76,                 2.7022,                 1.5746,                 1.6616,                0.71037,                0.61028,                0.68848,                 0.3492,                 2.5528,                 1.3999,                 1.7087,              0.0062875,              0.0062875,              0.0062875
                     77,                 2.6924,                 1.5599,                 1.6519,                0.71651,                0.61466,                0.68825,                0.34928,                 2.5475,                 1.3961,                 1.7066,               0.006238,               0.006238,               0.006238
                     78,                 2.6905,                 1.5485,                 1.6522,                0.72074,                0.61329,                0.68972,                0.34957,                 2.5441,                 1.3929,                 1.7047,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.7008,                 1.5485,                 1.6523,                0.72419,                0.61221,                0.69035,                0.34791,                 2.5398,                 1.3908,                 1.7029,               0.006139,               0.006139,               0.006139
                     80,                 2.6779,                 1.5496,                 1.6479,                0.73388,                0.61695,                0.69257,                 0.3494,                 2.5361,                 1.3876,                 1.7012,              0.0060895,              0.0060895,              0.0060895
                     81,                 2.6732,                 1.5486,                 1.6528,                0.72923,                0.61785,                0.69539,                0.35211,                 2.5367,                  1.384,                    1.7,                0.00604,                0.00604,                0.00604
                     82,                  2.664,                 1.5324,                 1.6455,                0.73388,                0.61678,                0.69678,                 0.3534,                 2.5272,                  1.381,                 1.6976,              0.0059905,              0.0059905,              0.0059905
                     83,                  2.635,                 1.5275,                 1.6419,                0.73373,                0.61386,                0.69824,                0.35352,                 2.5267,                 1.3775,                 1.6964,               0.005941,               0.005941,               0.005941
                     84,                 2.6253,                 1.5106,                 1.6366,                0.73325,                0.61835,                0.70021,                0.35428,                 2.5237,                 1.3743,                 1.6947,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.6352,                 1.5243,                 1.6353,                0.73396,                0.61868,                 0.7002,                 0.3556,                 2.5183,                 1.3715,                 1.6918,               0.005842,               0.005842,               0.005842
                     86,                 2.6338,                 1.5027,                 1.6336,                0.73334,                0.61933,                0.70089,                0.35516,                 2.5125,                 1.3682,                 1.6897,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.6056,                 1.4976,                  1.627,                0.73453,                0.62163,                0.70207,                0.35666,                 2.5058,                  1.365,                  1.688,               0.005743,               0.005743,               0.005743
                     88,                 2.5908,                  1.495,                 1.6226,                 0.7371,                0.62272,                0.70342,                0.35775,                 2.4983,                 1.3623,                 1.6852,              0.0056935,              0.0056935,              0.0056935
                     89,                 2.6051,                 1.4934,                   1.62,                0.73587,                0.63522,                0.70566,                0.35975,                 2.4943,                 1.3595,                 1.6838,               0.005644,               0.005644,               0.005644
                     90,                 2.5888,                  1.482,                   1.62,                0.73814,                0.63579,                0.70633,                0.36049,                 2.4884,                 1.3557,                 1.6818,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.5489,                 1.4775,                 1.6149,                0.73144,                0.63984,                0.70772,                0.36037,                 2.4865,                 1.3523,                   1.68,               0.005545,               0.005545,               0.005545
                     92,                 2.5442,                  1.468,                  1.613,                0.74048,                0.63599,                0.70799,                0.36068,                  2.484,                 1.3497,                 1.6786,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.5357,                 1.4513,                 1.6063,                0.74004,                0.63382,                0.70854,                0.36181,                 2.4792,                 1.3458,                 1.6772,               0.005446,               0.005446,               0.005446
                     94,                 2.5352,                 1.4593,                 1.6065,                0.74096,                0.63832,                0.70917,                0.36279,                 2.4745,                 1.3417,                 1.6756,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.5454,                 1.4564,                 1.6069,                0.73311,                0.64159,                0.71098,                0.36365,                 2.4686,                 1.3386,                 1.6738,               0.005347,               0.005347,               0.005347
                     96,                 2.5076,                 1.4445,                  1.593,                0.73747,                0.64363,                0.71251,                0.36524,                 2.4602,                 1.3351,                 1.6718,              0.0052975,              0.0052975,              0.0052975
                     97,                  2.514,                 1.4477,                 1.5982,                0.74038,                0.64491,                0.71381,                0.36666,                 2.4558,                  1.331,                 1.6702,               0.005248,               0.005248,               0.005248
                     98,                 2.4898,                 1.4206,                 1.5915,                0.74274,                0.64752,                0.71449,                0.36798,                 2.4514,                 1.3275,                 1.6683,              0.0051985,              0.0051985,              0.0051985
                     99,                 2.5032,                 1.4257,                 1.5893,                0.74658,                 0.6537,                0.71587,                0.36877,                 2.4409,                 1.3239,                 1.6664,               0.005149,               0.005149,               0.005149
                    100,                 2.4467,                 1.4039,                 1.5809,                0.74703,                0.65644,                0.71874,                 0.3699,                 2.4389,                 1.3209,                 1.6642,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.4787,                 1.4205,                 1.5878,                0.74415,                0.65742,                0.71916,                0.37065,                 2.4306,                 1.3166,                 1.6623,                0.00505,                0.00505,                0.00505
                    102,                 2.4468,                 1.4042,                 1.5781,                0.74342,                0.65662,                0.72146,                0.37063,                 2.4268,                 1.3135,                 1.6604,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.4507,                 1.4067,                 1.5807,                0.74566,                0.65889,                0.72123,                 0.3715,                 2.4222,                 1.3108,                 1.6587,               0.004951,               0.004951,               0.004951
                    104,                  2.439,                  1.392,                 1.5689,                0.74955,                0.65944,                0.72257,                0.37252,                 2.4186,                 1.3075,                  1.657,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.4411,                 1.3815,                 1.5689,                0.74793,                0.66308,                0.72341,                0.37394,                 2.4116,                 1.3035,                 1.6551,               0.004852,               0.004852,               0.004852
                    106,                 2.4272,                 1.3755,                 1.5678,                0.75456,                0.66174,                0.72488,                0.37614,                 2.4074,                    1.3,                 1.6524,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.4241,                 1.3697,                 1.5681,                0.75356,                0.66278,                0.72609,                0.37738,                 2.3995,                 1.2953,                 1.6499,               0.004753,               0.004753,               0.004753
                    108,                 2.4219,                 1.3789,                 1.5629,                 0.7539,                0.66365,                0.72736,                 0.3801,                 2.3963,                  1.292,                 1.6476,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.3773,                 1.3631,                 1.5557,                 0.7518,                0.66214,                0.72707,                0.38207,                 2.3955,                 1.2886,                 1.6461,               0.004654,               0.004654,               0.004654
                    110,                 2.3785,                 1.3575,                 1.5544,                0.75283,                0.66299,                0.72788,                0.38396,                 2.3899,                 1.2849,                 1.6446,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.3701,                 1.3448,                 1.5442,                0.75743,                0.66158,                0.72911,                0.38682,                 2.3849,                 1.2818,                 1.6423,               0.004555,               0.004555,               0.004555
                    112,                 2.3836,                 1.3515,                 1.5501,                0.74724,                0.67138,                 0.7305,                0.38765,                 2.3787,                 1.2778,                 1.6396,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.3633,                 1.3516,                 1.5501,                0.75591,                0.67041,                0.73097,                0.38908,                 2.3746,                 1.2752,                 1.6385,               0.004456,               0.004456,               0.004456
                    114,                 2.3578,                 1.3293,                 1.5432,                0.74739,                0.67407,                0.73194,                0.38958,                  2.369,                 1.2708,                 1.6361,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.3729,                 1.3448,                 1.5432,                0.74808,                0.67738,                0.73378,                0.39033,                 2.3618,                 1.2668,                 1.6337,               0.004357,               0.004357,               0.004357
                    116,                 2.3436,                 1.3267,                 1.5333,                0.75144,                0.67827,                0.73657,                0.39248,                 2.3549,                 1.2633,                 1.6308,              0.0043075,              0.0043075,              0.0043075
                    117,                   2.32,                 1.3178,                  1.535,                0.75233,                0.67944,                0.73834,                0.39306,                 2.3504,                 1.2595,                 1.6289,               0.004258,               0.004258,               0.004258
                    118,                 2.3189,                 1.3223,                 1.5346,                0.75576,                0.67761,                0.74055,                0.39515,                  2.344,                 1.2559,                 1.6269,              0.0042085,              0.0042085,              0.0042085
                    119,                 2.2894,                 1.3013,                 1.5287,                0.74798,                0.68253,                0.74254,                0.39792,                 2.3389,                 1.2525,                  1.625,               0.004159,               0.004159,               0.004159
                    120,                 2.2933,                 1.2949,                 1.5251,                 0.7472,                  0.684,                0.74278,                0.39893,                 2.3329,                 1.2479,                 1.6225,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.2997,                 1.3032,                 1.5249,                 0.7454,                0.68592,                0.74527,                0.40038,                 2.3249,                 1.2446,                 1.6204,                0.00406,                0.00406,                0.00406
                    122,                 2.2715,                 1.2891,                 1.5231,                0.74621,                0.68674,                 0.7479,                0.40081,                  2.319,                 1.2402,                 1.6175,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.2826,                 1.2995,                 1.5215,                0.75009,                0.68678,                0.74924,                0.40322,                 2.3155,                 1.2367,                 1.6154,               0.003961,               0.003961,               0.003961
                    124,                 2.2641,                 1.2989,                  1.521,                 0.7517,                0.68663,                0.75147,                0.40475,                 2.3074,                  1.233,                 1.6131,              0.0039115,              0.0039115,              0.0039115
                    125,                 2.2651,                 1.2804,                  1.515,                 0.7543,                 0.6885,                0.75279,                0.40601,                 2.3024,                 1.2298,                 1.6109,               0.003862,               0.003862,               0.003862
                    126,                 2.2655,                 1.2802,                 1.5114,                0.75681,                0.68903,                0.75378,                0.40709,                 2.2965,                 1.2269,                 1.6085,              0.0038125,              0.0038125,              0.0038125
