                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.9602,                 1.1039,                 1.4175,                0.76926,                0.74699,                0.79136,                0.45607,                 2.0824,                 1.0939,                 1.5265,               0.002476,               0.002476,               0.002476
                    154,                 1.9719,                 1.0909,                 1.4212,                0.76959,                0.74655,                0.79365,                0.45831,                 2.0755,                 1.0904,                 1.5241,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.9713,                 1.0972,                 1.4149,                0.76746,                0.74789,                0.79444,                0.45892,                 2.0699,                 1.0853,                 1.5216,               0.002377,               0.002377,               0.002377
                    156,                 1.9497,                 1.0838,                 1.4138,                0.76767,                0.74952,                 0.7955,                 0.4619,                  2.065,                 1.0809,                 1.5201,              0.0023275,              0.0023275,              0.0023275
                    157,                  1.931,                 1.0787,                 1.4083,                0.77147,                0.74903,                0.79726,                 0.4635,                 2.0594,                 1.0776,                 1.5171,               0.002278,               0.002278,               0.002278
                    158,                 1.9294,                 1.0755,                 1.4126,                0.77062,                0.75215,                0.79792,                0.46343,                 2.0538,                 1.0738,                 1.5153,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.9087,                 1.0682,                 1.4054,                  0.767,                0.75583,                0.79865,                0.46386,                 2.0495,                 1.0701,                 1.5126,               0.002179,               0.002179,               0.002179
                    160,                 1.9018,                 1.0676,                 1.4036,                0.77164,                0.75438,                0.80117,                0.46516,                 2.0421,                  1.067,                 1.5099,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.8746,                 1.0592,                 1.3977,                0.77341,                0.75569,                0.80311,                0.46696,                 2.0377,                 1.0635,                 1.5075,                0.00208,                0.00208,                0.00208
                    162,                 1.8789,                 1.0548,                 1.3945,                0.78033,                0.75282,                0.80438,                0.46893,                 2.0325,                 1.0605,                 1.5046,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.8828,                 1.0487,                 1.3925,                0.77642,                0.76196,                0.80516,                0.46974,                 2.0259,                 1.0567,                  1.503,               0.001981,               0.001981,               0.001981
                    164,                 1.8589,                 1.0474,                 1.3913,                0.77292,                0.76123,                0.80473,                0.47072,                 2.0216,                 1.0528,                 1.5008,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.8375,                  1.042,                 1.3851,                0.77292,                0.76299,                0.80775,                0.47213,                 2.0185,                 1.0502,                 1.4984,               0.001882,               0.001882,               0.001882
                    166,                 1.8525,                  1.041,                 1.3843,                0.78553,                0.75572,                0.80794,                0.47285,                 2.0129,                 1.0471,                 1.4955,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.8227,                 1.0313,                 1.3805,                0.78214,                0.76035,                0.80865,                0.47272,                 2.0094,                 1.0438,                 1.4934,               0.001783,               0.001783,               0.001783
                    168,                 1.8284,                 1.0294,                 1.3794,                0.78848,                 0.7603,                0.81086,                0.47604,                 2.0041,                 1.0405,                 1.4906,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.8333,                 1.0262,                 1.3766,                0.79229,                0.75533,                0.81098,                0.47706,                 2.0002,                 1.0374,                 1.4885,               0.001684,               0.001684,               0.001684
                    170,                 1.8048,                 1.0109,                 1.3716,                0.79918,                0.75163,                0.81389,                 0.4791,                 1.9947,                 1.0351,                 1.4865,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.7951,                 1.0062,                 1.3652,                0.79898,                0.75144,                 0.8146,                0.48075,                 1.9919,                  1.032,                 1.4845,               0.001585,               0.001585,               0.001585
                    172,                 1.8109,                 1.0127,                 1.3733,                0.79958,                 0.7548,                0.81674,                0.48208,                 1.9875,                 1.0291,                 1.4818,              0.0015355,              0.0015355,              0.0015355
                    173,                  1.801,                  1.012,                 1.3667,                0.79924,                0.75414,                 0.8165,                 0.4827,                 1.9824,                 1.0254,                 1.4788,               0.001486,               0.001486,               0.001486
                    174,                 1.7833,                 1.0022,                 1.3653,                0.79925,                0.75391,                0.81781,                0.48479,                 1.9788,                 1.0225,                 1.4763,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.7603,                0.99667,                 1.3588,                0.80273,                0.75333,                0.81875,                0.48546,                 1.9723,                 1.0191,                 1.4738,               0.001387,               0.001387,               0.001387
                    176,                 1.7783,                0.99756,                 1.3586,                0.80397,                 0.7545,                0.81949,                0.48718,                 1.9681,                 1.0156,                 1.4715,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.7641,                0.99044,                 1.3548,                0.80576,                0.75385,                0.82115,                0.48892,                 1.9611,                  1.012,                  1.469,               0.001288,               0.001288,               0.001288
                    178,                 1.7696,                 0.9942,                 1.3536,                0.80603,                0.75518,                0.82263,                0.49115,                 1.9574,                 1.0086,                 1.4669,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.7418,                0.98155,                  1.353,                0.80752,                0.75451,                0.82352,                0.49169,                  1.951,                 1.0066,                 1.4645,               0.001189,               0.001189,               0.001189
                    180,                  1.724,                0.97863,                 1.3491,                0.81024,                0.75367,                0.82559,                0.49365,                 1.9453,                 1.0039,                 1.4625,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.7161,                0.97173,                 1.3426,                0.81153,                0.75312,                0.82614,                0.49481,                 1.9409,                 1.0004,                 1.4602,                0.00109,                0.00109,                0.00109
                    182,                 1.7186,                0.97013,                 1.3434,                0.81324,                0.75373,                0.82715,                0.49647,                 1.9383,                0.99755,                 1.4584,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.7224,                0.96891,                 1.3398,                0.81363,                0.75251,                0.82717,                0.49742,                 1.9329,                0.99385,                 1.4577,               0.000991,               0.000991,               0.000991
                    184,                  1.701,                0.95783,                 1.3381,                0.81406,                0.75331,                 0.8287,                0.49909,                 1.9284,                0.99057,                 1.4554,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.7007,                 0.9627,                 1.3389,                 0.8224,                0.75323,                0.82999,                0.49968,                 1.9248,                0.98805,                 1.4534,               0.000892,               0.000892,               0.000892
                    186,                 1.6911,                0.95935,                 1.3338,                0.82277,                0.74655,                0.83033,                0.50243,                 1.9196,                0.98485,                 1.4511,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.6892,                 0.9544,                 1.3281,                0.82009,                0.75486,                0.83104,                0.50396,                  1.913,                0.98176,                 1.4488,               0.000793,               0.000793,               0.000793
                    188,                 1.6816,                0.94695,                 1.3298,                0.82009,                0.75456,                0.83246,                 0.5041,                 1.9056,                0.97872,                 1.4463,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.6575,                0.94407,                 1.3235,                0.82038,                0.75442,                0.83287,                0.50542,                 1.8985,                0.97613,                 1.4442,               0.000694,               0.000694,               0.000694
                    190,                 1.5495,                0.84056,                 1.3639,                0.82063,                0.75414,                0.83712,                0.50615,                 1.8889,                 0.9721,                 1.4421,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.4548,                0.80487,                 1.3369,                0.82139,                0.75384,                0.83887,                0.50675,                 1.8789,                 0.9695,                 1.4397,               0.000595,               0.000595,               0.000595
                    192,                 1.4257,                0.79156,                 1.3296,                0.81908,                0.75542,                0.83993,                0.50912,                 1.8707,                0.96638,                 1.4374,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.4091,                0.78837,                 1.3232,                0.82412,                 0.7616,                0.84093,                0.51131,                 1.8668,                 0.9624,                 1.4354,               0.000496,               0.000496,               0.000496
                    194,                 1.3795,                0.77552,                 1.3154,                0.82347,                0.76179,                0.84259,                0.51239,                 1.8597,                0.95787,                  1.433,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3784,                0.77045,                 1.3159,                0.82594,                0.76337,                0.84403,                0.51434,                 1.8509,                0.95418,                 1.4302,               0.000397,               0.000397,               0.000397
                    196,                 1.3674,                0.76555,                 1.3126,                0.82878,                0.76343,                0.84493,                0.51617,                 1.8454,                0.95074,                 1.4278,              0.0003475,              0.0003475,              0.0003475
                    197,                  1.355,                0.76194,                 1.3053,                0.83001,                0.76092,                0.84687,                0.51723,                 1.8349,                0.94745,                  1.425,               0.000298,               0.000298,               0.000298
                    198,                 1.3518,                0.75997,                 1.3049,                0.82509,                0.76473,                0.84783,                 0.5186,                 1.8289,                0.94385,                 1.4228,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.3356,                0.75486,                 1.3008,                 0.8235,                0.76649,                0.84894,                0.52003,                 1.8246,                0.94086,                 1.4203,               0.000199,               0.000199,               0.000199
