                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 4.7577,                  4.289,                 2.6415,                0.54359,                 0.4327,                0.50965,                0.19915,                 4.5969,                 3.7053,                 2.6587,               0.018688,               0.018688,               0.018688
                     35,                 4.8145,                 4.2701,                 2.6414,                0.51395,                0.45139,                0.49429,                0.19896,                 4.7109,                 3.6708,                 2.6711,               0.018609,               0.018609,               0.018609
                     36,                 4.7745,                 4.2694,                 2.6422,                   0.49,                0.44603,                0.48188,                0.19545,                 4.7194,                 3.6338,                 2.6779,               0.018528,               0.018528,               0.018528
                     37,                 4.7225,                 4.2401,                 2.6318,                0.53307,                0.46177,                0.50735,                0.20546,                  4.676,                 3.5955,                 2.6838,               0.018445,               0.018445,               0.018445
                     38,                 4.7349,                  4.239,                 2.6332,                0.51669,                0.46957,                0.52168,                0.21183,                  4.596,                 3.5659,                 2.6624,                0.01836,                0.01836,                0.01836
                     39,                 4.6921,                 4.2208,                 2.6314,                0.57317,                0.45888,                 0.5292,                0.21192,                 4.5892,                 3.5894,                 2.6652,               0.018273,               0.018273,               0.018273
                     40,                  4.705,                 4.1848,                 2.6193,                0.55067,                0.48481,                0.52904,                 0.2141,                 4.4674,                 3.5288,                 2.6306,               0.018183,               0.018183,               0.018183
                     41,                 4.6906,                 4.1675,                 2.6128,                0.54987,                 0.4848,                0.52916,                0.21264,                 4.5107,                 3.5151,                 2.6355,               0.018092,               0.018092,               0.018092
                     42,                 4.7301,                 4.1715,                 2.6231,                   0.55,                0.47915,                0.51844,                0.21181,                 4.4962,                 3.5104,                 2.6325,               0.017999,               0.017999,               0.017999
                     43,                  4.679,                 4.1373,                 2.6138,                 0.5509,                0.48451,                0.52099,                0.21381,                 4.4709,                 3.4979,                 2.6226,               0.017904,               0.017904,               0.017904
                     44,                 4.6687,                  4.154,                  2.613,                0.56801,                0.51035,                0.54018,                0.21868,                 4.3939,                 3.4962,                 2.6098,               0.017806,               0.017806,               0.017806
                     45,                 4.6044,                 4.1391,                 2.6087,                0.58069,                0.48308,                0.55289,                0.22626,                 4.3825,                 3.4765,                 2.5914,               0.017707,               0.017707,               0.017707
                     46,                 4.6758,                 4.1129,                 2.6058,                0.60409,                0.50085,                0.55865,                0.23364,                 4.3486,                 3.4436,                 2.5755,               0.017606,               0.017606,               0.017606
                     47,                 4.6339,                 4.0821,                 2.6004,                0.60426,                0.50668,                0.56245,                0.23495,                 4.3084,                 3.4228,                 2.5636,               0.017504,               0.017504,               0.017504
                     48,                 4.5969,                 4.0816,                 2.5953,                0.61857,                0.50085,                 0.5715,                0.23784,                 4.3047,                   3.39,                 2.5566,               0.017399,               0.017399,               0.017399
                     49,                 4.6191,                 4.0617,                 2.5946,                0.62927,                0.49418,                0.57307,                0.24271,                 4.2905,                 3.3639,                 2.5636,               0.017292,               0.017292,               0.017292
                     50,                 4.5793,                 4.0731,                 2.5935,                0.63022,                0.49136,                0.58119,                0.24224,                 4.2577,                  3.362,                 2.5648,               0.017184,               0.017184,               0.017184
                     51,                 4.5355,                 4.0542,                 2.5862,                0.60308,                0.50924,                0.58897,                0.24383,                 4.2213,                 3.3525,                 2.5533,               0.017074,               0.017074,               0.017074
                     52,                 4.5872,                 4.0367,                 2.5841,                0.63517,                0.50213,                0.59902,                0.25019,                 4.2039,                 3.3171,                 2.5503,               0.016962,               0.016962,               0.016962
                     53,                  4.533,                 4.0214,                 2.5792,                0.62333,                0.51158,                0.58624,                0.25035,                 4.2066,                 3.3016,                 2.5465,               0.016849,               0.016849,               0.016849
                     54,                 4.5692,                 3.9936,                 2.5715,                0.61766,                0.51976,                0.59599,                0.25207,                 4.2083,                 3.2925,                 2.5409,               0.016733,               0.016733,               0.016733
                     55,                 4.4616,                 3.9792,                 2.5587,                0.63766,                0.52493,                0.60909,                0.25939,                 4.2093,                 3.2897,                 2.5378,               0.016617,               0.016617,               0.016617
                     56,                 4.4695,                 3.9591,                  2.571,                0.62453,                0.53285,                0.60763,                0.25718,                 4.1816,                 3.2793,                 2.5292,               0.016498,               0.016498,               0.016498
                     57,                 4.4949,                 3.9826,                 2.5654,                0.63094,                0.53387,                0.60587,                0.25653,                 4.1515,                 3.2666,                 2.5222,               0.016378,               0.016378,               0.016378
                     58,                 4.4359,                 3.9208,                 2.5536,                0.61347,                 0.5555,                0.60839,                0.25776,                 4.1282,                 3.2587,                 2.5217,               0.016256,               0.016256,               0.016256
                     59,                 4.5065,                 3.9561,                 2.5597,                 0.6141,                0.55274,                0.61213,                0.26316,                 4.1207,                 3.2524,                 2.5185,               0.016133,               0.016133,               0.016133
                     60,                  4.448,                 3.9248,                 2.5509,                0.62634,                0.54342,                0.61976,                0.26763,                  4.104,                 3.2387,                 2.5161,               0.016008,               0.016008,               0.016008
                     61,                 4.4217,                  3.914,                 2.5459,                0.63329,                0.55239,                0.61976,                 0.2669,                 4.1068,                 3.2317,                 2.5095,               0.015882,               0.015882,               0.015882
                     62,                 4.4169,                 3.8961,                 2.5425,                 0.6329,                0.54507,                0.62455,                0.26708,                 4.1043,                 3.2229,                 2.5077,               0.015754,               0.015754,               0.015754
                     63,                 4.4444,                 3.9116,                 2.5404,                0.63637,                 0.5546,                0.62436,                0.26855,                 4.0906,                  3.213,                 2.5074,               0.015625,               0.015625,               0.015625
                     64,                 4.3922,                 3.8872,                 2.5454,                0.62445,                0.56212,                0.62495,                0.26931,                 4.0831,                 3.2049,                 2.5045,               0.015495,               0.015495,               0.015495
                     65,                 4.4178,                  3.874,                 2.5438,                0.62143,                0.56683,                 0.6278,                 0.2728,                 4.0887,                 3.1963,                 2.5023,               0.015363,               0.015363,               0.015363
                     66,                 4.4026,                 3.8687,                 2.5337,                0.61127,                0.56598,                0.61953,                0.27268,                 4.0867,                 3.1913,                 2.5001,                0.01523,                0.01523,                0.01523
                     67,                 4.4336,                 3.8826,                 2.5277,                0.62031,                0.57097,                0.62155,                0.27478,                 4.0779,                  3.187,                 2.4957,               0.015095,               0.015095,               0.015095
                     68,                  4.388,                 3.8327,                 2.5214,                0.63116,                0.55639,                0.62502,                0.27749,                 4.0674,                 3.1772,                 2.4915,                0.01496,                0.01496,                0.01496
                     69,                 4.3835,                 3.8441,                 2.5291,                0.63441,                0.55572,                0.62767,                0.27836,                  4.059,                 3.1727,                 2.4895,               0.014823,               0.014823,               0.014823
                     70,                 4.3682,                 3.8125,                 2.5284,                0.64915,                0.54884,                0.62756,                0.27832,                 4.0526,                 3.1649,                 2.4864,               0.014685,               0.014685,               0.014685
                     71,                  4.365,                 3.8124,                 2.5231,                0.64406,                 0.5538,                0.62873,                0.27779,                 4.0404,                 3.1606,                  2.483,               0.014545,               0.014545,               0.014545
                     72,                 4.3208,                 3.7894,                 2.5042,                0.64698,                0.55881,                0.63699,                0.28176,                 4.0344,                  3.154,                 2.4817,               0.014405,               0.014405,               0.014405
                     73,                 4.3187,                 3.7823,                 2.5093,                0.64437,                0.55478,                0.63175,                0.28203,                 4.0206,                 3.1473,                 2.4806,               0.014264,               0.014264,               0.014264
                     74,                 4.2682,                 3.7835,                 2.5149,                 0.6351,                0.56291,                 0.6343,                0.28235,                 4.0112,                 3.1415,                   2.48,               0.014121,               0.014121,               0.014121
                     75,                 4.3037,                 3.7683,                 2.5061,                0.64008,                0.56309,                  0.635,                0.28409,                 4.0024,                 3.1375,                 2.4785,               0.013978,               0.013978,               0.013978
                     76,                 4.2805,                 3.7697,                 2.4956,                 0.6405,                0.56372,                0.62699,                0.28381,                 3.9991,                 3.1363,                 2.4767,               0.013833,               0.013833,               0.013833
                     77,                 4.3076,                 3.7583,                 2.5088,                0.64449,                0.56086,                0.63035,                0.28454,                 3.9975,                 3.1298,                 2.4748,               0.013688,               0.013688,               0.013688
                     78,                 4.2712,                 3.7435,                 2.5022,                0.63635,                0.56335,                0.63101,                0.28528,                  3.991,                 3.1266,                 2.4731,               0.013541,               0.013541,               0.013541
                     79,                 4.2225,                 3.7144,                  2.484,                0.63751,                0.56051,                 0.6305,                0.28709,                 3.9866,                 3.1234,                 2.4713,               0.013394,               0.013394,               0.013394
                     80,                 4.2433,                 3.7109,                  2.488,                0.63525,                0.56609,                0.63284,                0.28783,                 3.9781,                 3.1174,                 2.4692,               0.013246,               0.013246,               0.013246
                     81,                 4.2478,                 3.6904,                  2.481,                0.63182,                0.56945,                0.63362,                0.28857,                 3.9679,                 3.1164,                 2.4689,               0.013097,               0.013097,               0.013097
                     82,                 4.2198,                 3.6795,                 2.4791,                 0.6354,                0.56946,                0.63413,                0.28898,                 3.9645,                 3.1128,                 2.4664,               0.012947,               0.012947,               0.012947
                     83,                 4.2268,                 3.6765,                 2.4764,                0.63477,                0.57484,                0.63621,                 0.2889,                  3.959,                  3.108,                 2.4651,               0.012797,               0.012797,               0.012797
                     84,                 4.1782,                 3.6447,                 2.4745,                0.64246,                0.57529,                0.63844,                0.28935,                 3.9533,                 3.1021,                 2.4631,               0.012646,               0.012646,               0.012646
                     85,                 4.2129,                 3.6432,                 2.4765,                0.63853,                0.57705,                0.64131,                0.29067,                 3.9425,                 3.0974,                 2.4615,               0.012494,               0.012494,               0.012494
                     86,                 4.1637,                 3.6377,                 2.4646,                0.65084,                0.57325,                0.64368,                0.29186,                 3.9386,                 3.0921,                 2.4604,               0.012342,               0.012342,               0.012342
                     87,                 4.1635,                 3.6065,                 2.4571,                0.64818,                 0.5741,                0.64603,                0.29184,                 3.9363,                 3.0841,                 2.4595,               0.012189,               0.012189,               0.012189
                     88,                 4.1544,                 3.5939,                 2.4516,                0.65091,                0.57498,                0.64675,                0.29327,                  3.935,                   3.08,                 2.4578,               0.012036,               0.012036,               0.012036
                     89,                  4.138,                 3.5892,                 2.4536,                0.64828,                0.57402,                0.64775,                0.29382,                 3.9376,                 3.0782,                 2.4568,               0.011882,               0.011882,               0.011882
                     90,                 4.1321,                 3.5747,                 2.4501,                 0.6477,                 0.5857,                0.64943,                0.29408,                 3.9251,                 3.0764,                 2.4543,               0.011728,               0.011728,               0.011728
                     91,                 4.1711,                 3.5882,                 2.4529,                0.64899,                0.58439,                0.64955,                0.29664,                 3.9265,                  3.072,                 2.4531,               0.011573,               0.011573,               0.011573
                     92,                 4.1114,                 3.5703,                 2.4491,                0.65939,                0.58907,                0.66232,                 0.2981,                 3.9267,                  3.069,                 2.4516,               0.011418,               0.011418,               0.011418
                     93,                 4.0365,                 3.5403,                 2.4265,                0.67618,                0.58428,                 0.6629,                0.29953,                 3.9202,                 3.0661,                 2.4507,               0.011262,               0.011262,               0.011262
                     94,                 4.0884,                 3.5635,                 2.4325,                 0.6835,                0.58282,                0.66404,                0.30137,                 3.9124,                 3.0624,                 2.4486,               0.011106,               0.011106,               0.011106
                     95,                 4.0807,                 3.5454,                 2.4309,                0.68935,                0.58417,                0.66401,                0.30157,                 3.9087,                 3.0588,                 2.4476,                0.01095,                0.01095,                0.01095
                     96,                 4.0317,                 3.5093,                 2.4319,                0.69207,                0.58688,                0.66445,                0.30126,                 3.9034,                 3.0542,                 2.4474,               0.010794,               0.010794,               0.010794
                     97,                 4.0208,                  3.517,                 2.4238,                 0.6922,                0.58823,                0.66457,                0.30147,                 3.9062,                 3.0516,                 2.4465,               0.010637,               0.010637,               0.010637
                     98,                 4.0365,                 3.4936,                 2.4143,                0.69331,                0.58912,                 0.6644,                0.30295,                 3.9028,                 3.0481,                 2.4462,               0.010481,               0.010481,               0.010481
                     99,                 4.0189,                  3.513,                 2.4181,                0.70125,                0.59071,                0.66715,                0.30249,                 3.9006,                 3.0453,                 2.4449,               0.010324,               0.010324,               0.010324
                    100,                 4.0003,                 3.4752,                 2.4143,                 0.7004,                0.58887,                0.66779,                0.30316,                 3.8958,                 3.0434,                  2.444,               0.010167,               0.010167,               0.010167
                    101,                 3.9995,                  3.455,                 2.4003,                0.70177,                0.59098,                0.66802,                 0.3034,                 3.8902,                 3.0413,                 2.4428,                0.01001,                0.01001,                0.01001
                    102,                 4.0129,                 3.4502,                 2.4212,                0.70103,                0.59245,                0.67036,                 0.3039,                 3.8848,                 3.0395,                 2.4414,              0.0098531,              0.0098531,              0.0098531
                    103,                 3.9753,                 3.4278,                 2.3996,                0.70122,                0.59228,                0.67197,                0.30574,                 3.8819,                 3.0404,                 2.4401,              0.0096962,              0.0096962,              0.0096962
                    104,                 3.9445,                 3.4293,                 2.3922,                0.70433,                0.59154,                0.67172,                  0.305,                 3.8743,                  3.041,                 2.4394,              0.0095394,              0.0095394,              0.0095394
                    105,                 3.9796,                 3.4296,                 2.3984,                0.68779,                0.59764,                0.66025,                0.30443,                 3.8732,                 3.0379,                 2.4392,              0.0093827,              0.0093827,              0.0093827
                    106,                 3.9233,                 3.4104,                 2.3945,                0.69941,                0.58881,                0.66107,                0.30489,                 3.8724,                 3.0384,                 2.4379,              0.0092262,              0.0092262,              0.0092262
                    107,                 3.9002,                 3.4039,                 2.3885,                0.69915,                0.59381,                 0.6633,                 0.3058,                 3.8677,                 3.0385,                 2.4354,              0.0090699,              0.0090699,              0.0090699
                    108,                 3.8765,                 3.3801,                 2.3839,                0.69681,                0.59644,                0.66364,                0.30661,                 3.8652,                 3.0392,                 2.4339,              0.0089138,              0.0089138,              0.0089138
                    109,                  3.853,                 3.3525,                 2.3768,                0.70242,                0.59858,                0.66418,                0.30649,                 3.8649,                 3.0381,                 2.4322,              0.0087579,              0.0087579,              0.0087579
                    110,                 3.8938,                 3.3525,                 2.3806,                0.70337,                0.59628,                0.66625,                0.30811,                 3.8655,                 3.0383,                 2.4312,              0.0086024,              0.0086024,              0.0086024
                    111,                 3.8919,                 3.3435,                 2.3638,                0.70527,                0.59772,                0.66811,                0.30921,                 3.8597,                 3.0389,                 2.4312,              0.0084472,              0.0084472,              0.0084472
                    112,                 3.8804,                 3.3293,                 2.3652,                 0.7063,                0.59784,                 0.6682,                0.31064,                 3.8477,                 3.0391,                 2.4305,              0.0082924,              0.0082924,              0.0082924
                    113,                 3.8237,                 3.3256,                  2.366,                0.70565,                0.60434,                 0.6681,                0.31185,                 3.8405,                 3.0403,                 2.4288,              0.0081381,              0.0081381,              0.0081381
                    114,                 3.7812,                 3.2761,                   2.35,                 0.7065,                0.60772,                0.66947,                0.31266,                 3.8361,                 3.0414,                 2.4272,              0.0079842,              0.0079842,              0.0079842
                    115,                 3.8321,                 3.2739,                 2.3491,                0.69534,                0.61761,                0.67017,                0.31322,                  3.837,                 3.0436,                 2.4257,              0.0078307,              0.0078307,              0.0078307
                    116,                 3.7918,                 3.2713,                 2.3478,                0.69581,                0.61248,                0.67069,                0.31526,                 3.8311,                 3.0461,                 2.4237,              0.0076779,              0.0076779,              0.0076779
                    117,                 3.7877,                 3.2597,                 2.3448,                0.69533,                0.60914,                0.67021,                0.31531,                 3.8262,                 3.0497,                  2.423,              0.0075256,              0.0075256,              0.0075256
                    118,                 3.7838,                 3.2452,                 2.3388,                0.69416,                   0.61,                0.67001,                0.31518,                 3.8155,                 3.0541,                 2.4221,              0.0073739,              0.0073739,              0.0073739
                    119,                 3.7798,                 3.2109,                 2.3376,                0.69581,                0.60955,                0.67037,                0.31527,                 3.8101,                 3.0556,                 2.4217,              0.0072229,              0.0072229,              0.0072229
                    120,                 3.7493,                 3.2176,                 2.3335,                0.69542,                0.60714,                0.66959,                 0.3149,                 3.8001,                   3.06,                 2.4212,              0.0070725,              0.0070725,              0.0070725
                    121,                 3.7451,                 3.2221,                 2.3372,                0.69261,                0.60688,                0.67049,                 0.3162,                 3.7961,                 3.0645,                 2.4201,              0.0069229,              0.0069229,              0.0069229
                    122,                 3.6625,                  3.211,                 2.3208,                0.69438,                0.60563,                0.67148,                0.31665,                 3.7877,                  3.068,                  2.419,              0.0067741,              0.0067741,              0.0067741
                    123,                 3.6847,                 3.1582,                 2.3166,                 0.6952,                0.60421,                0.67169,                0.31716,                 3.7846,                 3.0721,                 2.4187,               0.006626,               0.006626,               0.006626
                    124,                 3.6768,                 3.1796,                 2.3216,                0.69619,                0.60335,                0.67112,                0.31652,                 3.7791,                 3.0774,                 2.4181,              0.0064788,              0.0064788,              0.0064788
                    125,                 3.6656,                 3.1678,                 2.3085,                 0.6905,                0.60343,                0.67064,                0.31761,                 3.7782,                 3.0815,                 2.4175,              0.0063324,              0.0063324,              0.0063324
                    126,                 3.6454,                 3.1477,                 2.3107,                0.70669,                0.59215,                0.67097,                0.31869,                 3.7731,                 3.0885,                 2.4154,               0.006187,               0.006187,               0.006187
                    127,                 3.6313,                 3.1199,                 2.3061,                0.71481,                0.59104,                  0.671,                0.31906,                 3.7706,                 3.0926,                  2.415,              0.0060425,              0.0060425,              0.0060425
                    128,                 3.6117,                 3.1421,                 2.3059,                 0.7168,                0.59194,                0.67106,                0.32004,                 3.7666,                  3.096,                  2.414,               0.005899,               0.005899,               0.005899
                    129,                 3.5869,                 3.1087,                 2.2915,                 0.7201,                0.59099,                0.67163,                0.32101,                 3.7611,                 3.0969,                 2.4124,              0.0057565,              0.0057565,              0.0057565
                    130,                 3.6007,                 3.1114,                 2.2915,                0.71959,                0.59021,                0.67232,                0.32147,                 3.7602,                 3.1006,                 2.4115,               0.005615,               0.005615,               0.005615
                    131,                 3.5753,                 3.0959,                 2.2856,                0.71698,                0.58855,                0.67367,                0.32217,                 3.7559,                 3.1045,                 2.4097,              0.0054746,              0.0054746,              0.0054746
                    132,                 3.5686,                  3.054,                 2.2759,                0.72468,                 0.5895,                 0.6743,                0.32228,                 3.7537,                 3.1074,                  2.409,              0.0053354,              0.0053354,              0.0053354
                    133,                 3.5296,                  3.069,                 2.2845,                0.72352,                 0.5917,                0.67552,                0.32328,                 3.7466,                 3.1114,                 2.4072,              0.0051973,              0.0051973,              0.0051973
                    134,                 3.5267,                 3.0534,                 2.2783,                0.73086,                0.58892,                0.67564,                0.32367,                 3.7506,                 3.1128,                 2.4062,              0.0050604,              0.0050604,              0.0050604
                    135,                 3.5238,                 3.0325,                 2.2693,                0.72816,                0.58612,                 0.6764,                0.32542,                 3.7456,                 3.1168,                 2.4041,              0.0049247,              0.0049247,              0.0049247
                    136,                 3.5323,                  3.037,                 2.2693,                0.73419,                0.58674,                0.67633,                 0.3264,                   3.74,                 3.1189,                 2.4036,              0.0047902,              0.0047902,              0.0047902
                    137,                 3.5034,                   3.03,                 2.2569,                0.73922,                0.59163,                0.68541,                 0.3278,                 3.7375,                 3.1233,                 2.4024,              0.0046571,              0.0046571,              0.0046571
                    138,                 3.4575,                 2.9996,                 2.2525,                0.75579,                 0.5776,                0.68647,                0.32859,                 3.7352,                 3.1258,                 2.4017,              0.0045253,              0.0045253,              0.0045253
                    139,                 3.4547,                 2.9907,                 2.2526,                0.75488,                0.57538,                0.68669,                0.32915,                  3.733,                 3.1306,                 2.4003,              0.0043948,              0.0043948,              0.0043948
                    140,                 3.4348,                 2.9641,                 2.2419,                0.75321,                0.57994,                0.68682,                0.32979,                 3.7308,                 3.1324,                 2.3989,              0.0042657,              0.0042657,              0.0042657
                    141,                 3.3924,                 2.9526,                 2.2347,                0.75047,                0.57805,                0.68811,                 0.3304,                 3.7278,                 3.1385,                 2.3977,               0.004138,               0.004138,               0.004138
                    142,                 3.4434,                 2.9452,                 2.2381,                0.75009,                0.57445,                0.68638,                0.33109,                 3.7298,                 3.1449,                 2.3959,              0.0040118,              0.0040118,              0.0040118
                    143,                 3.4215,                 2.9293,                 2.2355,                0.74423,                0.57771,                0.68705,                0.33164,                 3.7309,                 3.1494,                 2.3944,              0.0038871,              0.0038871,              0.0038871
                    144,                 3.3759,                  2.921,                 2.2216,                0.74992,                0.57861,                0.68726,                0.33257,                 3.7262,                 3.1541,                 2.3927,              0.0037638,              0.0037638,              0.0037638
                    145,                 3.3669,                 2.8949,                 2.2176,                0.75251,                0.57697,                0.68757,                0.33264,                  3.726,                 3.1585,                 2.3908,              0.0036421,              0.0036421,              0.0036421
                    146,                  3.308,                 2.8748,                 2.2064,                 0.7512,                 0.5774,                0.68764,                0.33433,                 3.7231,                 3.1645,                  2.389,               0.003522,               0.003522,               0.003522
                    147,                 3.3302,                 2.8762,                 2.2057,                0.73406,                0.59792,                0.69237,                0.33541,                 3.7224,                 3.1695,                 2.3874,              0.0034035,              0.0034035,              0.0034035
                    148,                 3.3255,                 2.8823,                 2.2016,                0.73627,                0.59547,                0.69296,                0.33532,                 3.7197,                 3.1752,                 2.3866,              0.0032866,              0.0032866,              0.0032866
                    149,                 3.3097,                 2.8687,                 2.1989,                0.74007,                0.59017,                0.69349,                0.33688,                 3.7168,                 3.1805,                 2.3851,              0.0031714,              0.0031714,              0.0031714
                    150,                 3.2622,                 2.8213,                 2.1869,                0.74667,                0.59243,                0.69496,                0.33623,                 3.7161,                 3.1848,                 2.3839,              0.0030578,              0.0030578,              0.0030578
                    151,                 3.2875,                 2.8331,                  2.192,                0.74939,                0.59179,                0.69595,                0.33733,                 3.7128,                 3.1884,                 2.3831,               0.002946,               0.002946,               0.002946
                    152,                 3.2545,                 2.8305,                 2.1909,                 0.7566,                0.58885,                0.69525,                0.33813,                 3.7045,                 3.1943,                 2.3808,              0.0028359,              0.0028359,              0.0028359
