                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 2.8538,                 1.6315,                 1.6701,                0.68555,                0.60286,                0.67346,                0.33314,                 2.5441,                 1.4448,                 1.6788,               0.006931,               0.006931,               0.006931
                     64,                 2.8586,                 1.6213,                 1.6689,                0.69604,                0.60719,                 0.6753,                0.33335,                 2.5332,                 1.4379,                 1.6758,              0.0068815,              0.0068815,              0.0068815
                     65,                 2.8511,                 1.6156,                 1.6658,                0.70213,                0.61548,                0.68745,                0.33562,                   2.53,                 1.4291,                 1.6724,               0.006832,               0.006832,               0.006832
                     66,                 2.8206,                 1.6116,                 1.6605,                0.69107,                0.62706,                0.68829,                0.33743,                 2.5252,                 1.4247,                 1.6691,              0.0067825,              0.0067825,              0.0067825
                     67,                 2.7979,                 1.6007,                 1.6528,                0.70691,                0.61336,                0.69115,                0.34022,                 2.5172,                 1.4168,                 1.6666,               0.006733,               0.006733,               0.006733
                     68,                 2.7947,                 1.5878,                 1.6506,                0.69439,                  0.608,                0.68881,                0.34218,                 2.5142,                 1.4109,                 1.6635,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.7885,                  1.581,                 1.6542,                0.69064,                0.60351,                0.69078,                0.34442,                 2.5071,                 1.4055,                 1.6609,               0.006634,               0.006634,               0.006634
                     70,                 2.7668,                 1.5824,                 1.6523,                0.69261,                0.59928,                0.69061,                0.34534,                  2.505,                 1.4014,                 1.6589,              0.0065845,              0.0065845,              0.0065845
                     71,                 2.7826,                 1.5736,                 1.6424,                0.69777,                0.60227,                0.69332,                 0.3477,                 2.4941,                 1.3962,                 1.6568,               0.006535,               0.006535,               0.006535
                     72,                 2.7423,                 1.5674,                 1.6459,                0.69051,                0.61069,                0.69428,                 0.3493,                 2.4861,                 1.3932,                 1.6547,              0.0064855,              0.0064855,              0.0064855
                     73,                 2.7158,                 1.5561,                  1.636,                0.70978,                0.59024,                0.69513,                0.35094,                 2.4849,                 1.3906,                 1.6532,               0.006436,               0.006436,               0.006436
                     74,                 2.7416,                 1.5499,                 1.6396,                0.71436,                0.59173,                0.69636,                0.35085,                 2.4812,                  1.387,                  1.651,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.6937,                 1.5356,                 1.6274,                0.70948,                0.59887,                0.69846,                  0.353,                 2.4808,                 1.3833,                 1.6487,               0.006337,               0.006337,               0.006337
                     76,                 2.6938,                 1.5388,                 1.6312,                0.68439,                0.61318,                0.70098,                 0.3545,                 2.4783,                 1.3785,                 1.6471,              0.0062875,              0.0062875,              0.0062875
                     77,                  2.694,                 1.5087,                 1.6188,                0.68231,                0.61599,                0.70231,                0.35674,                  2.476,                 1.3748,                 1.6452,               0.006238,               0.006238,               0.006238
                     78,                 2.6627,                 1.5073,                 1.6126,                0.71571,                 0.5945,                0.70322,                0.35713,                 2.4754,                 1.3719,                 1.6437,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.6883,                 1.5037,                 1.6134,                0.71663,                0.59366,                0.70435,                0.35778,                 2.4749,                 1.3691,                 1.6422,               0.006139,               0.006139,               0.006139
                     80,                 2.6667,                 1.5071,                 1.6127,                0.71546,                 0.5994,                0.70511,                0.35825,                 2.4727,                 1.3652,                 1.6407,              0.0060895,              0.0060895,              0.0060895
                     81,                 2.6467,                 1.4996,                 1.6132,                 0.7169,                0.59808,                0.70819,                0.36027,                 2.4711,                 1.3616,                 1.6393,                0.00604,                0.00604,                0.00604
                     82,                 2.6451,                  1.487,                  1.608,                0.71921,                0.60102,                0.71101,                0.36242,                 2.4677,                 1.3584,                 1.6374,              0.0059905,              0.0059905,              0.0059905
                     83,                 2.6278,                 1.4833,                 1.6072,                0.71256,                0.60934,                0.71116,                0.36327,                 2.4664,                 1.3546,                  1.636,               0.005941,               0.005941,               0.005941
                     84,                  2.606,                 1.4771,                 1.5992,                0.71998,                0.61218,                0.71216,                0.36357,                 2.4642,                 1.3525,                 1.6342,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.6161,                 1.4804,                 1.5965,                0.72964,                0.60475,                0.71701,                0.36563,                  2.458,                 1.3493,                 1.6326,               0.005842,               0.005842,               0.005842
                     86,                 2.5989,                 1.4634,                 1.5979,                0.72962,                0.60622,                0.71316,                0.36482,                 2.4534,                 1.3469,                 1.6305,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.5749,                 1.4585,                 1.5888,                0.72841,                0.60785,                0.71353,                0.36697,                 2.4499,                 1.3431,                 1.6287,               0.005743,               0.005743,               0.005743
                     88,                 2.5539,                 1.4483,                 1.5831,                0.71834,                0.61864,                  0.713,                0.36856,                 2.4473,                   1.34,                 1.6264,              0.0056935,              0.0056935,              0.0056935
                     89,                 2.5599,                 1.4432,                 1.5811,                0.71658,                0.62898,                0.71318,                0.36972,                 2.4401,                 1.3358,                 1.6244,               0.005644,               0.005644,               0.005644
                     90,                  2.553,                 1.4416,                 1.5828,                0.71339,                0.63064,                0.71536,                0.37046,                 2.4372,                 1.3316,                 1.6229,              0.0055945,              0.0055945,              0.0055945
